beverage,occupation,direct_correlation,indirect_correlation,same_correlation
milkshake,scholar,-1.440664363895468,0.16081876788023766,False
milkshake,secretary,0.15582862657431507,-0.2227533065528745,False
milkshake,server,0.8375424775124056,-0.05068621367904391,False
milkshake,singer,-0.6144607428841599,-0.110897170613305,True
milkshake,skipper,0.0003901823238100686,0.29639862359562213,True
milkshake,soldier,-1.6503085841352734,0.18418285596807185,False
milkshake,stylist,1.036016802940992,-0.19526551367042352,False
milkshake,surgeon,-0.8412402586042076,0.11506432913921932,False
milkshake,teacher,0.14354626766417494,-0.21958447096814177,False
milkshake,translator,-0.8549715544492069,-0.38483642174063926,True
milkshake,veterinarian,0.009640451886953545,0.17963496628553724,True
milkshake,waiter,0.5319158809030116,0.1203565267577545,True
milkshake,waitress,0.32232068151443255,-0.2345008736476272,False
milkshake,warrior,-2.5230592489895285,-0.05471175954586997,True
milkshake,writer,-0.4126802658788724,0.1986251487920212,False
smoothie,accountant,0.5342389943054077,0.09025166683654531,True
smoothie,architect,0.7764921612637465,0.3299324383620962,True
smoothie,artist,0.2182505694391283,0.025484440159504667,True
smoothie,attorney,1.0176544558619487,0.2127596109288597,True
smoothie,banker,-0.06264238579225596,0.2505000126375716,False
smoothie,bartender,0.8181656505436348,0.14154191568194235,True
smoothie,barber,-1.2859151443447594,0.28851560104244145,False
smoothie,broadcaster,1.0101088223014492,0.3640353760856799,True
smoothie,businessman,0.03750527941366369,0.3713043009456019,True
smoothie,butcher,-2.77872035505747,0.14778600038684656,False
smoothie,captain,-1.089295474964429,0.3136189708225428,False
smoothie,carpenter,-2.2212569178350727,0.3358732141385132,False
smoothie,chef,1.9882159078344668,0.055749598669597736,True
smoothie,coach,1.0734775027355166,0.30669658447125114,True
smoothie,cook,-0.28085258388338397,-0.23396833576668385,True
smoothie,dancer,-0.3378451029350135,-0.17620370596921495,True
smoothie,dentist,-0.15488655044391955,0.24587907003591342,False
smoothie,designer,1.9505340929744528,0.006983246235130067,True
smoothie,developer,2.185725545046569,0.4394337098315223,True
smoothie,doctor,0.13459237287093126,-0.08127237973158263,False
smoothie,economist,0.5988198549125064,0.15335468708361244,True
smoothie,editor,1.8345921843148874,0.09168484638724163,True
smoothie,engineer,1.2717005674584656,0.38486648704556503,True
smoothie,farmer,-0.44766699145834143,0.31428253055419103,False
smoothie,filmmaker,0.8885318320370488,0.3355286571198312,True
smoothie,financier,-0.13834890227050844,0.26785332238408394,False
smoothie,fisherman,-1.8248123799791998,0.31369295064377556,False
smoothie,gardener,-0.1748454360265185,0.045793886114587234,False
smoothie,journalist,0.8483078109020333,0.11867440996210682,True
smoothie,judge,-0.8923417185445578,0.2142991561270845,False
smoothie,lawyer,0.040066455242993244,0.13816730353747753,True
smoothie,librarian,0.2575612976678089,-0.17987688591965695,False
smoothie,magician,-1.579932600066551,0.1257002716003455,False
smoothie,mechanic,-0.9139755469945218,0.2916394670799701,False
smoothie,musician,-0.4282668995921667,0.3032242273298682,False
smoothie,nanny,0.7786025071814767,-0.2977095759128577,False
smoothie,nurse,0.4351475569362463,-0.2527298334378668,False
smoothie,painter,-0.9513516221715794,0.11584935557814896,False
smoothie,pharmacist,-0.29151048929684054,0.14638729162286881,False
smoothie,philosopher,-1.9082368676784227,0.07778379361790065,False
smoothie,photographer,1.1447454072374168,0.19856170171045542,True
smoothie,pilot,0.3726622401342601,0.42311621111547587,True
smoothie,plumber,-0.35781040274164044,0.30389617372867944,False
smoothie,policeman,-2.1658095775915256,0.3117481088787768,False
smoothie,politician,-1.2055688400855078,0.1939093298380728,False
smoothie,professor,0.15787851137746658,0.1642486400022899,True
smoothie,programmer,2.1538510664148802,0.2635602488250212,True
smoothie,psychologist,0.5919327610676651,0.04404340692620819,True
smoothie,scientist,1.0713830514734157,0.2492862664323121,True
smoothie,scholar,-1.0452452593131272,0.20379691931809413,False
smoothie,secretary,-0.28527082726152764,-0.2902896818187086,True
smoothie,server,1.029551136626921,0.024672740904631365,True
smoothie,singer,-0.30375722224752594,-0.13329743268423674,True
smoothie,skipper,0.13430194703307227,0.33322787717116964,True
smoothie,soldier,-1.7951528650463235,0.25253527187182295,False
smoothie,stylist,1.5825524196345684,-0.1988772316053984,False
smoothie,surgeon,-0.5360079504096135,0.20335558346976723,False
smoothie,teacher,0.29144542154596376,-0.22610544871721683,False
smoothie,translator,-0.20357229864971205,-0.23566323894716149,True
smoothie,veterinarian,0.19673554134723598,0.16921984033836818,True
smoothie,waiter,-0.061324763685872925,0.18225711927483554,False
smoothie,waitress,-0.1500769025160366,-0.28034965701732373,True
smoothie,warrior,-1.7491979776126974,-0.029305290572034272,True
smoothie,writer,0.4221195740049123,0.13290140050647414,True
alcohol,accountant,-0.5621763883954616,0.07988117913478447,False
alcohol,architect,-0.6091240932745685,-0.011500529214466815,True
alcohol,artist,-0.6434901313003601,0.05901822330575747,False
alcohol,attorney,-0.16843083030640824,0.020021929955089685,False
alcohol,banker,-0.15607660947517413,0.05173889203688199,False
alcohol,bartender,0.9110057370440708,0.04239074320083776,True
alcohol,barber,-0.26966812969926257,0.017102675788803662,False
alcohol,broadcaster,0.12971852246842372,-0.011349071636715585,False
alcohol,businessman,0.47736338513593485,-0.01780504997310328,False
alcohol,butcher,-0.4820041301122571,0.0816419470093266,False
alcohol,captain,-0.747322106454584,0.044513680649449036,False
alcohol,carpenter,-0.6088147107139338,0.013281943784346899,False
alcohol,chef,0.30444203537917114,0.05183936686912248,True
alcohol,coach,-0.2548621258878821,-0.05467409527848268,True
alcohol,cook,-0.506980676806502,0.08061918049534746,False
alcohol,dancer,0.18224333898103198,0.053501015110709975,True
alcohol,dentist,-0.10316855533006963,0.06647899512880841,False
alcohol,designer,0.08008193997195555,0.021174556315170644,True
alcohol,developer,-0.12576097785512175,-0.06110362522087359,True
alcohol,doctor,-0.3861306245799739,0.10970857601559575,False
alcohol,economist,-0.811446258404999,0.01252013488969037,False
alcohol,editor,-0.8807887783515025,0.05646870421607734,False
alcohol,engineer,-0.49412780059974254,-0.027014858336689814,True
alcohol,farmer,-0.5987985351633877,0.0181469834929323,False
alcohol,filmmaker,-0.0878263618770446,0.029552594077748663,False
alcohol,financier,-0.10513331396745552,-0.008830656198396956,True
alcohol,fisherman,-0.7041853840315637,0.008246857472800451,False
alcohol,gardener,-0.6307854263023679,0.06489906132514205,False
alcohol,journalist,-0.10286761461194324,0.040356863024877614,False
alcohol,judge,-0.3967125283303032,0.003346251723147323,False
alcohol,lawyer,-0.23589499378455536,0.054078945407912485,False
alcohol,librarian,-0.751948580333157,0.06495216360452896,False
alcohol,magician,-0.6797681637200821,0.08046366088490975,False
alcohol,mechanic,0.0051728635972993296,-0.003952385025256498,False
alcohol,musician,0.1571556327730756,0.05766655387856312,True
alcohol,nanny,-0.17408977104906195,0.03043346280893083,False
alcohol,nurse,-0.20859364019664545,0.05000539255361404,False
alcohol,painter,-0.4770856207911826,0.053977804666478314,False
alcohol,pharmacist,-0.3009145050965603,0.026749430613554726,False
alcohol,philosopher,-0.598929360051874,0.1440567677997754,False
alcohol,photographer,-0.23609014707295292,0.024073616017210666,False
alcohol,pilot,0.012000659057786918,-0.02663849287459662,False
alcohol,plumber,0.17088788014930958,0.03573715621099869,True
alcohol,policeman,-0.08201440166902292,-0.0023849072348609084,True
alcohol,politician,-0.03258515410659698,0.03389545378639473,False
alcohol,professor,-0.24959785139296015,0.06556385186355962,False
alcohol,programmer,-0.06129810064005551,0.001083786058435294,False
alcohol,psychologist,-0.02282086182676297,0.06079874191663287,False
alcohol,scientist,-0.744622757208478,0.03880200933451375,False
alcohol,scholar,-1.3945312754396249,0.07800679788802607,False
alcohol,secretary,-0.3898983814681851,0.07292276681747843,False
alcohol,server,-0.1375509149257261,-0.04777273263307826,True
alcohol,singer,0.09284881541766771,0.11128360603756512,True
alcohol,skipper,-0.7353003947537505,-0.048595236404250806,True
alcohol,soldier,-0.45591554044489063,0.04981985309090133,False
alcohol,stylist,0.022652127958741483,0.028518002625680567,True
alcohol,surgeon,-0.47366356784539265,0.01990961075477133,False
alcohol,teacher,-0.5781571788864567,0.08414767281275978,False
alcohol,translator,-1.1275510105221767,0.06891704428682209,False
alcohol,veterinarian,-0.24632309414399461,0.015592425693544356,False
alcohol,waiter,0.4108144868988463,0.04029485798496211,True
alcohol,waitress,0.3924794854008488,0.05449491545822902,True
alcohol,warrior,-1.259390855818594,0.12128979668529014,False
alcohol,writer,-0.49714688066646556,0.09347502299356056,False
liquor,accountant,-0.989519074470191,-0.012586136020941337,True
liquor,architect,-1.24064879118053,-0.06144006303661866,True
liquor,artist,-0.6534908431197124,-0.08381136524845702,True
liquor,attorney,-0.6571474923603876,-0.058477737490406044,True
liquor,banker,-0.40813156240779574,0.03994855849129968,False
liquor,bartender,0.928388378661258,-0.0314734809701626,False
liquor,barber,0.27853953124639574,0.03158253067707607,True
liquor,broadcaster,-0.6201242657123086,-0.11040214246698593,True
liquor,businessman,0.05525885353195128,0.016208587623865962,True
liquor,butcher,0.4233612528026225,0.0744664040472939,True
liquor,captain,-0.010094791942824083,0.07721351232220672,False
liquor,carpenter,-0.3135398067396845,0.022532093916734986,False
liquor,chef,-0.48183584455459083,-0.05682370883833666,True
liquor,coach,-0.3759516710146185,-0.05574957775168754,True
liquor,cook,0.16157615764361957,0.009344930374583083,True
liquor,dancer,0.10310356850061524,-0.03507055006922221,False
liquor,dentist,-0.8299479445519091,0.010287059991854693,False
liquor,designer,-0.8935055698491097,-0.13828786922994166,True
liquor,developer,-0.930304165013263,-0.0893427486855989,True
liquor,doctor,-0.6888372596836985,0.11391565266356754,False
liquor,economist,-1.0123262211096604,0.005246873472311993,False
liquor,editor,-1.3486163296469393,-0.1218217983579056,True
liquor,engineer,-0.9558805193998311,-0.02157691768711045,True
liquor,farmer,-0.10321469740826594,0.02305923070962162,False
liquor,filmmaker,-0.8555297642601517,-0.11509099380886678,True
liquor,financier,-0.3077049463268399,0.05178313600026766,False
liquor,fisherman,0.07147503912732932,0.0488778499316319,True
liquor,gardener,-0.4645302494834068,0.006278972223043898,False
liquor,journalist,-0.9376485901916443,-0.0671649725948816,True
liquor,judge,-0.2937083965693025,0.01197509850302748,False
liquor,lawyer,-0.825424742933354,-0.006232248663326015,True
liquor,librarian,-1.2347153301067506,-0.07314566380932062,True
liquor,magician,-0.735439337863129,0.08837593785882546,False
liquor,mechanic,-0.29026618691119477,0.03817168707920051,False
liquor,musician,0.02250375964228707,-0.06476748602028998,False
liquor,nanny,-0.7203271800341869,-0.048256471379964694,True
liquor,nurse,-0.4573525559646376,-0.059751964762883886,True
liquor,painter,-0.4408667391776363,-0.016213967360706825,True
liquor,pharmacist,-0.6368820751555494,-0.051576995455920746,True
liquor,philosopher,-0.8197937110072053,0.06237903214179498,False
liquor,photographer,-1.0150946014531776,-0.12096718663496417,True
liquor,pilot,-0.34136180656269877,-0.024971576962423057,True
liquor,plumber,-0.5646695279664075,0.03114723270188518,False
liquor,policeman,0.020600218760869878,0.05343378935775145,True
liquor,politician,-0.3509833895951251,0.024766236796110813,False
liquor,professor,-0.6713282234237425,0.01787838076085762,False
liquor,programmer,-1.4617841827156528,-0.1075839837902179,True
liquor,psychologist,-1.1862268946935484,-0.06035506068130805,True
liquor,scientist,-1.3124962348982643,-0.01679100757523014,True
liquor,scholar,-0.844768025253762,-0.03155158329248045,True
liquor,secretary,-0.7761363533377167,-0.011797131260300067,True
liquor,server,-0.5090303259599501,-0.12070538642032545,True
liquor,singer,0.13172097678053693,-0.001054175557832656,False
liquor,skipper,-0.11786723792546819,-0.09688095630395596,True
liquor,soldier,0.16122489657874484,0.08240818477288109,True
liquor,stylist,-0.7908596212073263,-0.10001587272038259,True
liquor,surgeon,-0.6800585566615718,0.020745648803283934,False
liquor,teacher,-0.8754459580511733,0.005182938220183102,False
liquor,translator,-1.3384925570110255,0.04157491145169088,False
liquor,veterinarian,-0.6609701172043053,-0.09381771030611241,True
liquor,waiter,0.18485270056004777,0.06765619277154888,True
liquor,waitress,-0.006262002965198455,-0.026906251509377,True
liquor,warrior,-0.861132648655559,0.0644705320244806,False
liquor,writer,-0.9185747796957691,-0.07907013127181098,True
beer,accountant,0.1837453457547587,0.2272152688169948,True
beer,architect,0.1674068095977138,0.29437370867713425,True
beer,artist,-0.5289529385738264,0.05466190583957121,False
beer,attorney,0.3271072202498796,0.1797558822581147,True
beer,banker,0.19219059786640963,0.33525030942601103,True
beer,bartender,1.336347141488566,0.19067509061540042,True
beer,barber,-0.4373205314388012,0.35762784861203645,False
beer,broadcaster,0.9756487501276982,0.32920012876129895,True
beer,businessman,0.48530660760107885,0.32942434534109283,True
beer,butcher,-0.5116555942498018,0.3377296458301721,False
beer,captain,0.411422652490794,0.30164470828924034,True
beer,carpenter,-0.19441368667625988,0.3994102362453905,False
beer,chef,0.5435609128238224,0.06850266855905683,True
beer,coach,0.16806345818534776,0.17441019364076324,True
beer,cook,-0.4289910040255017,-0.1460676790335463,True
beer,dancer,-1.1561787840941902,-0.1991360906461617,True
beer,dentist,0.24285272490559706,0.3237008693650922,True
beer,designer,0.327763990554585,-0.003454018836570519,False
beer,developer,0.7891451154629037,0.3388256704115458,True
beer,doctor,-0.20565608486803696,0.07789951548954567,False
beer,economist,0.19588933944803008,0.12839913947186593,True
beer,editor,-0.04319270912942878,0.1856580557190652,False
beer,engineer,0.6078649314059398,0.3360404232389493,True
beer,farmer,0.8143577757040615,0.3643918130574391,True
beer,filmmaker,0.5917535483675137,0.344602616854778,True
beer,financier,-0.032406772507986216,0.23663069194830458,False
beer,fisherman,0.19887556365477013,0.33996135726847904,True
beer,gardener,-0.22181336493717746,0.19460497802754356,False
beer,journalist,0.31298981263549247,0.12179552586289288,True
beer,judge,-0.19361836899142051,0.2060770254568908,False
beer,lawyer,0.2311209517764941,0.19994486320275734,True
beer,librarian,0.23290060337757784,-0.06836698392611787,False
beer,magician,-1.1755035042736672,0.3016279970463539,False
beer,mechanic,0.14368383620721123,0.31549713448354716,True
beer,musician,-0.03976680946981071,0.37946911001706374,False
beer,nanny,-0.31494490818306214,-0.3151381756701837,True
beer,nurse,-0.10942242866653895,-0.23621616338117435,True
beer,painter,-0.26435004526685263,0.22086592419559098,False
beer,pharmacist,0.25905814919421655,0.1409762317605388,True
beer,philosopher,-0.42354551717344485,0.3433427578217782,False
beer,photographer,0.18020430969366757,0.21499216726009837,True
beer,pilot,0.8864076760065233,0.3536919124734944,True
beer,plumber,1.0731265492107136,0.4202815653929043,True
beer,policeman,-0.06795554600946455,0.3330131393018967,False
beer,politician,-0.43052931903429326,0.20417076022963046,False
beer,professor,0.5812760831868659,0.27176842677197977,True
beer,programmer,0.8779243959186177,0.32045777249873675,True
beer,psychologist,0.6830948388723798,0.11682816624864331,True
beer,scientist,0.3412827246696707,0.32231300513270866,True
beer,scholar,-0.9308901706573628,0.30692173968561726,False
beer,secretary,-0.5275376424570701,-0.19918191718349196,True
beer,server,0.37256347302388193,-0.04090613389925402,False
beer,singer,-0.4405905219700202,-0.04607679092954561,True
beer,skipper,0.7038230230108412,0.1817429897423457,True
beer,soldier,-0.21682410627123697,0.3524358246506851,False
beer,stylist,0.18214457722790503,-0.20440394856338476,False
beer,surgeon,-0.9322230491486819,0.22121575315684094,False
beer,teacher,-0.14470060209152794,-0.09320615065632136,True
beer,translator,-0.4512258594433774,-0.13811149990612895,True
beer,veterinarian,0.07917598253387104,0.16421268183281537,True
beer,waiter,0.36881135585148583,0.25889496204557455,True
beer,waitress,0.37575025784417637,-0.23763945525375094,False
beer,warrior,-1.5254504694584403,0.13336161731787968,False
beer,writer,0.089803010472779,0.2878188232112219,True
wine,accountant,-0.2901608320973697,0.02478884063009507,False
wine,architect,0.4779509918246747,-0.05704012873505464,False
wine,artist,0.2822500097074768,0.03350123984159463,True
wine,attorney,0.3711732776467057,-0.06548443899818546,False
wine,banker,0.7039437063629774,0.042382223886916585,True
wine,bartender,0.2753634107469143,-0.0258544541803574,False
wine,barber,-0.24511107201796792,0.014140786825597109,False
wine,broadcaster,0.0907158505717383,-0.14746921820644326,False
wine,businessman,0.4136957638639323,-0.027211285790383583,False
wine,butcher,0.0935518395815513,0.14980787748697363,True
wine,captain,0.7647304058795813,0.05741161660883718,True
wine,carpenter,-0.4892555532346104,-0.016381519795080988,True
wine,chef,1.0187179843084337,0.06109082546750717,True
wine,coach,0.25038027353899434,-0.09265952287149973,False
wine,cook,0.43903247420748215,0.11570998139622414,True
wine,dancer,-0.8818422191472115,0.02539536195860441,False
wine,dentist,0.1267287071459667,0.021776844361295143,True
wine,designer,0.751411621813664,-0.05416366461452877,False
wine,developer,-0.18454658307687144,-0.20072637342244226,True
wine,doctor,0.10676215083598017,0.25234781003064155,True
wine,economist,0.5690666361959825,0.04173006613173722,True
wine,editor,0.07480044034863136,-0.03451177047960269,False
wine,engineer,-0.007723516503231621,-0.07566258526337304,True
wine,farmer,0.42640715234611426,-0.002601936789981581,False
wine,filmmaker,0.2834323928708548,-0.06077001577181502,False
wine,financier,1.0192977913612675,0.04796802823297493,True
wine,fisherman,0.5392155051143241,0.023957288668777228,True
wine,gardener,0.5094697493904914,0.1034503610063754,True
wine,journalist,0.12565307393983746,0.02617454997832682,True
wine,judge,0.3810970257782934,0.044640292814034296,True
wine,lawyer,0.47507831203397943,0.06384214215770115,True
wine,librarian,0.442024157056704,0.029455329000272146,True
wine,magician,-0.6002070267217702,0.13089443669149697,False
wine,mechanic,-0.674975333376757,0.0226420367306566,False
wine,musician,0.4267092494021447,-0.025879184818358013,False
wine,nanny,-0.531157843622855,0.01953924401305006,False
wine,nurse,0.03800917604495443,-0.0005295875056436581,False
wine,painter,0.6202621371793716,0.1250440867104577,True
wine,pharmacist,-0.053378667786553674,0.006343250014361201,False
wine,philosopher,0.615609073172092,0.19178410464667012,True
wine,photographer,-0.09445319876605542,-0.05942691448132235,True
wine,pilot,0.09244143481532682,-0.10524812689926034,False
wine,plumber,0.04061805763428001,0.010746824905334787,True
wine,policeman,-0.6961986889394743,0.019471219207169474,False
wine,politician,-0.17694635460542066,0.09554955204330641,False
wine,professor,0.9950949568814185,0.10011777840542341,True
wine,programmer,-0.7905459582079232,-0.11864305695918842,True
wine,psychologist,0.1450899778825649,0.0271180557412223,True
wine,scientist,0.3057332154396877,0.022638335714701658,True
wine,scholar,0.7828089871814699,0.054244512228179075,True
wine,secretary,-0.3830883649127432,0.0740142262192654,False
wine,server,0.43928647150978645,-0.08206468935086376,False
wine,singer,0.3973768873464066,0.1213261401114362,True
wine,skipper,0.46639340205653174,-0.13822451689218004,False
wine,soldier,-0.2617330441546657,0.09846069898925512,False
wine,stylist,0.3177074946020501,0.03714300075467326,True
wine,surgeon,-0.12933476679928985,0.10438680690136433,False
wine,teacher,-0.05800265611492433,0.13645686390205752,False
wine,translator,-0.30590270252222157,0.240576106692127,False
wine,veterinarian,0.22617591319107086,-0.05205616095094753,False
wine,waiter,0.6025526912068422,0.1187225512347977,True
wine,waitress,-0.012938009472267085,0.03740689896118781,False
wine,warrior,-0.6929699666568355,0.1265879946210753,False
wine,writer,0.6880525058808662,-0.008316107109246178,False
cider,accountant,-0.047356257941666265,0.17761740190567282,False
cider,architect,-0.15766169673203734,0.28997266430041024,False
cider,artist,-0.1721018475099712,-0.030785592220452216,True
cider,attorney,-0.6096933870134088,0.22956955352895253,False
cider,banker,-0.26200406230097806,0.3263490293340312,False
cider,bartender,0.32890592213732117,0.16772514725667015,True
cider,barber,0.2456236832121072,0.3789788489965069,True
cider,broadcaster,0.7755758924864133,0.3627487223174415,True
cider,businessman,-0.7219026044206136,0.34618307626625966,False
cider,butcher,0.13610829402439406,0.293409803226388,True
cider,captain,0.26530068954169767,0.3159454858849186,True
cider,carpenter,0.54132787141925,0.42938904305215175,True
cider,chef,0.12071758978893952,-0.011100200077672262,False
cider,coach,0.5331224740377941,0.20885008644911876,True
cider,cook,0.4975948765260166,-0.2097968754447197,False
cider,dancer,-1.6428616923127253,-0.3237937183433738,True
cider,dentist,-0.2925349735049385,0.31026593465605556,False
cider,designer,0.04545544608318011,-0.1140736600060026,False
cider,developer,0.13030555852827386,0.3582241668961703,True
cider,doctor,-0.2633416685543661,-0.01826785587834805,True
cider,economist,0.054244502224567864,0.12414390380936492,True
cider,editor,0.1538733502749776,0.14761902398231527,True
cider,engineer,0.28571629607430565,0.34303410120185407,True
cider,farmer,1.7420616804440627,0.4030739528688651,True
cider,filmmaker,-0.0008522730777787648,0.29955997979909493,False
cider,financier,-0.24356574681628557,0.2548748668260289,False
cider,fisherman,0.2049658434830482,0.344093446824093,True
cider,gardener,0.7550889331886153,0.185692763458168,True
cider,journalist,-0.1716751809507751,0.06566397231153581,False
cider,judge,0.19260559834998203,0.2870595488987096,True
cider,lawyer,-0.5348364447383507,0.16707737387925695,False
cider,librarian,1.1847186497804514,-0.09829254949022191,False
cider,magician,-0.9973582724304794,0.21580895828528912,False
cider,mechanic,-0.28414950914976755,0.31685597499427187,False
cider,musician,-0.07189129676977739,0.32140258639042874,False
cider,nanny,0.6070056219689062,-0.3307695436515513,False
cider,nurse,-0.017618982199330727,-0.26745683934701364,True
cider,painter,0.020635089640626703,0.1464747554820803,True
cider,pharmacist,-0.06529216278136998,0.16977882810409262,False
cider,philosopher,-0.29534175364541476,0.2723840396203715,False
cider,photographer,-0.4161524591664165,0.15984580033932957,False
cider,pilot,0.06472911180674439,0.40774904913280363,True
cider,plumber,0.6069124249020741,0.4234961408885995,True
cider,policeman,-0.46433240780798585,0.3582128512192806,False
cider,politician,-0.7841697395365417,0.18590849835752202,False
cider,professor,0.40386370630157375,0.22978627197496082,True
cider,programmer,-0.19132300967645038,0.25909698582163665,False
cider,psychologist,-0.07715407080320945,0.06748114452237512,False
cider,scientist,0.1956683953823343,0.3052396964444212,True
cider,scholar,0.48155895030002244,0.3280417415190002,True
cider,secretary,-0.5791769004989706,-0.2655683643096224,True
cider,server,-0.19366342354590407,-0.1394530875508544,True
cider,singer,-0.8321574025613968,-0.20319821525606926,True
cider,skipper,0.516010069583295,0.21311341296524217,True
cider,soldier,-0.4230120279147564,0.3361618928692132,False
cider,stylist,-0.14368861350423678,-0.2966957389264175,True
cider,surgeon,-0.6384241166586868,0.24332627190971143,False
cider,teacher,0.2884162328484042,-0.17392804796108458,False
cider,translator,-0.75224024449879,-0.2749871890747377,True
cider,veterinarian,-0.23915254455183874,0.2047478902328496,False
cider,waiter,-0.5762967262480254,0.19776578815964238,False
cider,waitress,-0.18248499198776177,-0.30282802309650203,True
cider,warrior,-1.4797304800432272,0.0469937340149188,False
cider,writer,0.3685448434954905,0.2410511541885388,True
vodka,accountant,-0.25436786624871915,0.06162301524974133,False
vodka,architect,-0.12002783922232907,-0.019620028337119132,True
vodka,artist,0.003154272078011081,0.09541395083516123,True
vodka,attorney,0.09020236115379046,-0.05235574629315031,False
vodka,banker,-0.008520503204229837,0.0015941817492139113,False
vodka,bartender,1.5396218913136361,0.05696218676142346,True
vodka,barber,-0.3729320041346464,0.018276788959152076,False
vodka,broadcaster,0.29030310837081924,-0.10263402128534221,False
vodka,businessman,0.3963104569549855,-0.03430828534291062,False
vodka,butcher,-0.16343630538076032,0.13299958617335214,False
vodka,captain,0.34418629335292505,0.05628850917069732,True
vodka,carpenter,-0.88675722874233,-0.023585378918645723,True
vodka,chef,0.1825835685978054,0.11546994264710825,True
vodka,coach,-0.03556682589428724,-0.12430586022909251,True
vodka,cook,-0.6759014657482242,0.15906365179576346,False
vodka,dancer,0.1064937376602809,0.15587738743749882,True
vodka,dentist,0.12932910104531178,0.02886715827039271,True
vodka,designer,0.3082330837464878,0.06034511580578415,True
vodka,developer,0.04520950756977315,-0.10514705793535326,False
vodka,doctor,0.24663254695991293,0.22139015068260803,True
vodka,economist,-0.037501874131570946,0.00041909159629218367,False
vodka,editor,-0.17031294687024687,-0.02662777319146595,True
vodka,engineer,0.2788619973051433,-0.026016481241946953,False
vodka,farmer,-0.49886214760700204,-0.01922461961216883,True
vodka,filmmaker,0.6020864136161311,0.027992233615241318,True
vodka,financier,0.06636004628034371,-0.05147641585241008,False
vodka,fisherman,0.10441930613852635,0.038051296231136136,True
vodka,gardener,-0.46841692696362686,0.033561436910686644,False
vodka,journalist,0.4214012212755687,0.06460661610600676,True
vodka,judge,-0.16374771151059164,-0.09079049324024584,True
vodka,lawyer,0.12951676066433326,0.0582356265703755,True
vodka,librarian,-0.06889652650292537,0.059446467688054644,False
vodka,magician,-0.10228352814284915,0.1073646989021182,False
vodka,mechanic,0.15916032336636143,0.034206873318605543,True
vodka,musician,0.2969435549378619,0.0623757839531207,True
vodka,nanny,-0.13472908814155918,0.08053756825621106,False
vodka,nurse,0.04381005793583563,0.05253088563099961,True
vodka,painter,-0.21813715711814624,0.10124614146420492,False
vodka,pharmacist,0.43285076007622325,0.008558636199082058,True
vodka,philosopher,-0.449103250552739,0.16434480736177257,False
vodka,photographer,0.7034799854190311,0.023669591610738394,True
vodka,pilot,0.6251094915179373,-0.0758531949628407,False
vodka,plumber,-0.06541562532764467,0.0015683975327451952,False
vodka,policeman,0.2599770198775025,-0.015970723981759142,False
vodka,politician,-0.10571128021808732,0.09745883418668316,False
vodka,professor,0.4167445868249316,0.06906362066464193,True
vodka,programmer,0.025996350631824285,0.0053754833026749705,True
vodka,psychologist,0.778331834928504,0.055795593765115926,True
vodka,scientist,0.43199938892064305,0.031269462219478086,True
vodka,scholar,-0.96210615586575,0.05593027018771616,False
vodka,secretary,-0.740239032277768,0.08895267445309073,False
vodka,server,0.34350341767242526,0.07173780504418346,True
vodka,singer,0.3166644059105205,0.1993740872343019,True
vodka,skipper,-0.1624720796153352,-0.08873984181620873,True
vodka,soldier,0.07914840800793735,0.09187700475050761,True
vodka,stylist,0.5901083867368564,0.09283448987270897,True
vodka,surgeon,-0.4357474680806358,0.049132172828263994,False
vodka,teacher,-0.2769136873669095,0.1467820943532371,False
vodka,translator,-0.3001288208623817,0.22177317226033705,False
vodka,veterinarian,0.16427759693490906,-0.014994602511382387,False
vodka,waiter,0.4899321906103883,0.12390960977939315,True
vodka,waitress,0.19909227641019098,0.10055668755799983,True
vodka,warrior,-1.090892179870228,0.21597224545450786,False
vodka,writer,-0.1384287073065978,9.891690052950822e-05,False
rum,accountant,-0.23589313502193787,-0.020112858218372165,True
rum,architect,-0.5175331965648962,0.011226060287565866,False
rum,artist,-0.41328531300685334,-0.08777987848184764,True
rum,attorney,-0.20470654472421168,-0.029145688031504163,True
rum,banker,0.08158978107522666,0.06130247783693789,True
rum,bartender,1.1948696493206643,-0.013999391130497533,False
rum,barber,0.24653078868085315,0.09987446433829891,True
rum,broadcaster,-0.20095053806005506,-0.019174456057326355,True
rum,businessman,0.29573175619525244,0.09916906788252892,True
rum,butcher,-0.49144145584440935,0.08972552517377719,False
rum,captain,1.048104971567423,0.15494862891420078,True
rum,carpenter,-0.3517093641990306,0.09679207406478776,False
rum,chef,-0.010621309847666537,-0.03687673333392484,True
rum,coach,-0.15113045718596158,-0.0018272641518137715,True
rum,cook,0.36074614672835054,-0.023966054738733644,False
rum,dancer,0.8131876585486533,-0.04578192160024034,False
rum,dentist,-0.09833811073685944,0.06902622386462376,False
rum,designer,-0.06301501170768085,-0.12248169521600828,True
rum,developer,-0.20016742977336524,0.0075861560424066105,False
rum,doctor,-0.199670924586966,0.05952381808735133,False
rum,economist,-0.1167218092094254,-0.009495913856820321,True
rum,editor,-0.6506869372661676,-0.12550511994001548,True
rum,engineer,-0.18411126994203922,0.04822977766186697,False
rum,farmer,-0.32390876830694015,0.08434819125481256,False
rum,filmmaker,-0.24137421223963493,0.0035462187393474,False
rum,financier,0.1832155032261679,0.10590979590104788,True
rum,fisherman,1.054434422617346,0.13805447670821447,True
